tad_id	tad_chr	tad_start	tad_end	meanAge	percentOld
chr2_27650000_27750000	chr2	27650000	27750000	3	1
chr2_27750000_27850000	chr2	27750000	27850000	1	0
chr2_27850000_27950000	chr2	27850000	27950000	3	1
chr2_27950000_28650000	chr2	27950000	28650000	3	1
chr2_28950000_29050000	chr2	28950000	29050000	3	1
chr2_29050000_29150000	chr2	29050000	29150000	3	1
chr2_30350000_30850000	chr2	30350000	30850000	3	1
chr2_30950000_31650000	chr2	30950000	31650000	2.5	0.75
chr2_33750000_33850000	chr2	33750000	33850000	3	1
chr2_36550000_36950000	chr2	36550000	36950000	3	1
chr2_37250000_37350000	chr2	37250000	37350000	3	1
chr2_38150000_38450000	chr2	38150000	38450000	3	1
chr2_38450000_38550000	chr2	38450000	38550000	3	1
chr2_38950000_39050000	chr2	38950000	39050000	3	1
chr2_39050000_39150000	chr2	39050000	39150000	3	1
chr2_39950000_40050000	chr2	39950000	40050000	3	1
chr2_42250000_42350000	chr2	42250000	42350000	3	1
chr2_42550000_42650000	chr2	42550000	42650000	3	1
chr2_42950000_43050000	chr2	42950000	43050000	3	1
chr2_43750000_43850000	chr2	43750000	43850000	3	1
chr2_43850000_43950000	chr2	43850000	43950000	3	1
chr2_45150000_45250000	chr2	45150000	45250000	3	1
chr2_47050000_47150000	chr2	47050000	47150000	3	1
chr2_47550000_47650000	chr2	47550000	47650000	1	0
chr2_47650000_47950000	chr2	47650000	47950000	3	1
chr2_47950000_48050000	chr2	47950000	48050000	3	1
chr2_48650000_48750000	chr2	48650000	48750000	3	1
chr2_50650000_50750000	chr2	50650000	50750000	3	1
chr2_53950000_54050000	chr2	53950000	54050000	3	1
chr2_55750000_55850000	chr2	55750000	55850000	2	0.5
chr2_55850000_55950000	chr2	55850000	55950000	3	1
chr2_60950000_61150000	chr2	60950000	61150000	3	1
chr2_61150000_61250000	chr2	61150000	61250000	3	1
chr2_62050000_62150000	chr2	62050000	62150000	3	1
chr2_62150000_62550000	chr2	62150000	62550000	3	1
chr2_63750000_63850000	chr2	63750000	63850000	3	1
chr2_64050000_64150000	chr2	64050000	64150000	3	1
chr2_65250000_65350000	chr2	65250000	65350000	3	1
chr2_68250000_68350000	chr2	68250000	68350000	3	1
chr2_68550000_68650000	chr2	68550000	68650000	3	1
chr2_68650000_69050000	chr2	68650000	69050000	2.33333333333333	0.666666666666667
chr2_69050000_69150000	chr2	69050000	69150000	3	1
chr2_69450000_69550000	chr2	69450000	69550000	3	1
chr2_69550000_69650000	chr2	69550000	69650000	3	1
chr2_70450000_70550000	chr2	70450000	70550000	3	1
chr2_71150000_71250000	chr2	71150000	71250000	3	1
chr2_73050000_73150000	chr2	73050000	73150000	3	1
chr2_73150000_73350000	chr2	73150000	73350000	3	1
chr2_73350000_73450000	chr2	73350000	73450000	3	1
chr2_73450000_73550000	chr2	73450000	73550000	3	1
chr2_73750000_73850000	chr2	73750000	73850000	3	1
chr2_73850000_73950000	chr2	73850000	73950000	3	1
chr2_74550000_74650000	chr2	74550000	74650000	3	1
chr2_74650000_74750000	chr2	74650000	74750000	3	1
chr2_74750000_74850000	chr2	74750000	74850000	3	1
chr2_75050000_75150000	chr2	75050000	75150000	3	1
chr2_75850000_75950000	chr2	75850000	75950000	3	1
chr2_76950000_77050000	chr2	76950000	77050000	3	1
chr2_84650000_85050000	chr2	84650000	85050000	3	1
chr2_85050000_85150000	chr2	85050000	85150000	1	0
chr2_85450000_85550000	chr2	85450000	85550000	3	1
chr2_85750000_85850000	chr2	85750000	85850000	3	1
chr2_86350000_86450000	chr2	86350000	86450000	3	1
chr2_88050000_88150000	chr2	88050000	88150000	1	0
chr2_96450000_96550000	chr2	96450000	96550000	1	0
chr2_97750000_97850000	chr2	97750000	97850000	1	0
chr2_98950000_99050000	chr2	98950000	99050000	3	1
chr2_99150000_99250000	chr2	99150000	99250000	3	1
chr2_99750000_99850000	chr2	99750000	99850000	2.2	0.6
chr2_100050000_100150000	chr2	100050000	100150000	3	1
chr2_100150000_100850000	chr2	100150000	100850000	3	1
chr2_101050000_101150000	chr2	101050000	101150000	1	0
chr2_101550000_101650000	chr2	101550000	101650000	3	1
chr2_101850000_102450000	chr2	101850000	102450000	3	1
chr2_103350000_103450000	chr2	103350000	103450000	3	1
chr2_105650000_105750000	chr2	105650000	105750000	3	1
chr2_105850000_105950000	chr2	105850000	105950000	3	1
chr2_105950000_106050000	chr2	105950000	106050000	3	1
chr2_107050000_107150000	chr2	107050000	107150000	1	0
chr2_110750000_111050000	chr2	110750000	111050000	3	1
chr2_111250000_111350000	chr2	111250000	111350000	1	0
chr2_112550000_113150000	chr2	112550000	113150000	2.2	0.6
chr2_113250000_113350000	chr2	113250000	113350000	3	1
chr2_113350000_113450000	chr2	113350000	113450000	3	1
chr2_113450000_113550000	chr2	113450000	113550000	2.33333333333333	0.666666666666667
chr2_114350000_114650000	chr2	114350000	114650000	2	0.5
chr2_118550000_118650000	chr2	118550000	118650000	3	1
chr2_119550000_119650000	chr2	119550000	119650000	3	1
chr2_119950000_120050000	chr2	119950000	120050000	3	1
chr2_120050000_120150000	chr2	120050000	120150000	2	0.5
chr2_120150000_120250000	chr2	120150000	120250000	3	1
chr2_120250000_120350000	chr2	120250000	120350000	3	1
chr2_121050000_121350000	chr2	121050000	121350000	3	1
chr2_122450000_122550000	chr2	122450000	122550000	3	1
chr2_127750000_127850000	chr2	127750000	127850000	3	1
chr2_128450000_128550000	chr2	128450000	128550000	3	1
chr2_128550000_128650000	chr2	128550000	128650000	2	0.5
chr2_131250000_131350000	chr2	131250000	131350000	1	0
chr2_131350000_131450000	chr2	131350000	131450000	1	0
chr2_133850000_133950000	chr2	133850000	133950000	3	1
chr2_135550000_135650000	chr2	135550000	135650000	3	1
chr2_136550000_136650000	chr2	136550000	136650000	3	1
chr2_136650000_137050000	chr2	136650000	137050000	3	1
chr2_138650000_139550000	chr2	138650000	139550000	3	1
chr2_142850000_142950000	chr2	142850000	142950000	3	1
chr2_143750000_143850000	chr2	143750000	143850000	3	1
chr2_148550000_148650000	chr2	148550000	148650000	3	1
chr2_149850000_150350000	chr2	149850000	150350000	3	1
chr2_150350000_150450000	chr2	150350000	150450000	3	1
chr2_152050000_152150000	chr2	152050000	152150000	3	1
chr2_152150000_152250000	chr2	152150000	152250000	3	1
chr2_152350000_152750000	chr2	152350000	152750000	3	1
chr2_153450000_153550000	chr2	153450000	153550000	3	1
chr2_153550000_153650000	chr2	153550000	153650000	3	1
chr2_155150000_155250000	chr2	155150000	155250000	3	1
chr2_158150000_158250000	chr2	158150000	158250000	3	1
chr2_158750000_158850000	chr2	158750000	158850000	3	1
chr2_159650000_159750000	chr2	159650000	159750000	1	0
chr2_160750000_160850000	chr2	160750000	160850000	2	0.5
chr2_162150000_162250000	chr2	162150000	162250000	3	1
chr2_163050000_163150000	chr2	163050000	163150000	1	0
chr2_163150000_163250000	chr2	163150000	163250000	3	1
chr2_165450000_165550000	chr2	165450000	165550000	3	1
chr2_165750000_165850000	chr2	165750000	165850000	3	1
chr2_166150000_166750000	chr2	166150000	166750000	2.33333333333333	0.666666666666667
chr2_167050000_167250000	chr2	167050000	167250000	1	0
chr2_167250000_167350000	chr2	167250000	167350000	3	1
chr2_169050000_169150000	chr2	169050000	169150000	3	1
chr2_169750000_169850000	chr2	169750000	169850000	3	1
chr2_169850000_170050000	chr2	169850000	170050000	3	1
chr2_170650000_170750000	chr2	170650000	170750000	3	1
chr2_171650000_171750000	chr2	171650000	171750000	3	1
chr2_172250000_172350000	chr2	172250000	172350000	3	1
chr2_172350000_172450000	chr2	172350000	172450000	3	1
chr2_172950000_173050000	chr2	172950000	173050000	3	1
chr2_173450000_173550000	chr2	173450000	173550000	3	1
chr2_173550000_173650000	chr2	173550000	173650000	3	1
chr2_175250000_175350000	chr2	175250000	175350000	3	1
chr2_175850000_175950000	chr2	175850000	175950000	3	1
chr2_175950000_176050000	chr2	175950000	176050000	3	1
chr2_176850000_176950000	chr2	176850000	176950000	3	1
chr2_179250000_179350000	chr2	179250000	179350000	3	1
chr2_180650000_180750000	chr2	180650000	180750000	3	1
chr2_180750000_180850000	chr2	180750000	180850000	3	1
chr2_181850000_181950000	chr2	181850000	181950000	3	1
chr2_181950000_182550000	chr2	181950000	182550000	3	1
chr2_182650000_182950000	chr2	182650000	182950000	3	1
chr2_182950000_183050000	chr2	182950000	183050000	3	1
chr2_183650000_183850000	chr2	183650000	183850000	3	1
chr2_183950000_184050000	chr2	183950000	184050000	3	1
chr2_187350000_187550000	chr2	187350000	187550000	3	1
chr2_187550000_187650000	chr2	187550000	187650000	3	1
chr2_188250000_188350000	chr2	188250000	188350000	3	1
chr2_190250000_190350000	chr2	190250000	190350000	3	1
chr2_190350000_190450000	chr2	190350000	190450000	3	1
chr2_190450000_190550000	chr2	190450000	190550000	3	1
chr2_191750000_191850000	chr2	191750000	191850000	3	1
chr2_191850000_191950000	chr2	191850000	191950000	3	1
chr2_192450000_192550000	chr2	192450000	192550000	3	1
chr2_196850000_196950000	chr2	196850000	196950000	3	1
chr2_197550000_197650000	chr2	197550000	197650000	3	1
chr2_198250000_198350000	chr2	198250000	198350000	3	1
chr2_198350000_198450000	chr2	198350000	198450000	3	1
chr2_200750000_200850000	chr2	200750000	200850000	3	1
chr2_201650000_201750000	chr2	201650000	201750000	2.33333333333333	0.666666666666667
chr2_202550000_202650000	chr2	202550000	202650000	3	1
chr2_203050000_203150000	chr2	203050000	203150000	3	1
chr2_204750000_204850000	chr2	204750000	204850000	1	0
chr2_206850000_206950000	chr2	206850000	206950000	3	1
chr2_208950000_209050000	chr2	208950000	209050000	1	0
chr2_209050000_209150000	chr2	209050000	209150000	3	1
chr2_209150000_209250000	chr2	209150000	209250000	3	1
chr2_211050000_211150000	chr2	211050000	211150000	3	1
chr2_211150000_211250000	chr2	211150000	211250000	3	1
chr2_211250000_211350000	chr2	211250000	211350000	3	1
chr2_213350000_213450000	chr2	213350000	213450000	3	1
chr2_216150000_216250000	chr2	216150000	216250000	3	1
chr2_216850000_216950000	chr2	216850000	216950000	3	1
chr2_216950000_217250000	chr2	216950000	217250000	3	1
chr2_218950000_219050000	chr2	218950000	219050000	1.66666666666667	0.333333333333333
chr2_219050000_219150000	chr2	219050000	219150000	3	1
chr2_220250000_220350000	chr2	220250000	220350000	3	1
chr2_220350000_220450000	chr2	220350000	220450000	3	1
chr2_220450000_220550000	chr2	220450000	220550000	3	1
chr2_223450000_223550000	chr2	223450000	223550000	3	1
chr2_224750000_224850000	chr2	224750000	224850000	3	1
chr2_226450000_226550000	chr2	226450000	226550000	3	1
chr2_228050000_228150000	chr2	228050000	228150000	3	1
chr2_228650000_228750000	chr2	228650000	228750000	3	1
chr2_228750000_229450000	chr2	228750000	229450000	3	1
chr2_230550000_230650000	chr2	230550000	230650000	3	1
chr2_231550000_231650000	chr2	231550000	231650000	3	1
chr2_231850000_231950000	chr2	231850000	231950000	1.66666666666667	0.333333333333333
chr2_232350000_232450000	chr2	232350000	232450000	3	1
chr2_232450000_232550000	chr2	232450000	232550000	1	0
chr2_232550000_232650000	chr2	232550000	232650000	3	1
chr2_232650000_233250000	chr2	232650000	233250000	2.33333333333333	0.666666666666667
chr2_233250000_233350000	chr2	233250000	233350000	1	0
chr2_233350000_233450000	chr2	233350000	233450000	3	1
chr2_233450000_234150000	chr2	233450000	234150000	2.71428571428571	0.857142857142857
chr2_234650000_234750000	chr2	234650000	234750000	1	0
chr2_235350000_235450000	chr2	235350000	235450000	3	1
chr2_237050000_237150000	chr2	237050000	237150000	3	1
chr2_237950000_238050000	chr2	237950000	238050000	3	1
chr2_238650000_238750000	chr2	238650000	238750000	3	1
chr2_238750000_239050000	chr2	238750000	239050000	2.5	0.75
chr2_239050000_239150000	chr2	239050000	239150000	3	1
chr2_239150000_239250000	chr2	239150000	239250000	3	1
chr2_241650000_241750000	chr2	241650000	241750000	3	1
chr20_2550000_2650000	chr20	2550000	2650000	3	1
chr20_2950000_3050000	chr20	2950000	3050000	2.33333333333333	0.666666666666667
chr20_3550000_3650000	chr20	3550000	3650000	3	1
chr20_3650000_3750000	chr20	3650000	3750000	3	1
chr20_3950000_4050000	chr20	3950000	4050000	3	1
chr20_4650000_4750000	chr20	4650000	4750000	1	0
chr20_4750000_5050000	chr20	4750000	5050000	3	1
chr20_5050000_5150000	chr20	5050000	5150000	3	1
chr20_5250000_5350000	chr20	5250000	5350000	1	0
chr20_5450000_5950000	chr20	5450000	5950000	2.5	0.75
chr20_5950000_6050000	chr20	5950000	6050000	2	0.5
chr20_6050000_6150000	chr20	6050000	6150000	3	1
chr20_7850000_7950000	chr20	7850000	7950000	3	1
chr20_7950000_8650000	chr20	7950000	8650000	3	1
chr20_9450000_9550000	chr20	9450000	9550000	3	1
chr20_10350000_10450000	chr20	10350000	10450000	3	1
chr20_10450000_11450000	chr20	10450000	11450000	3	1
chr20_13750000_13850000	chr20	13750000	13850000	3	1
chr20_16650000_16750000	chr20	16650000	16750000	3	1
chr20_17350000_17450000	chr20	17350000	17450000	3	1
chr20_17950000_18050000	chr20	17950000	18050000	3	1
chr20_18250000_18350000	chr20	18250000	18350000	1	0
chr20_18350000_18450000	chr20	18350000	18450000	3	1
chr20_19550000_19650000	chr20	19550000	19650000	3	1
chr20_19950000_20050000	chr20	19950000	20050000	3	1
chr20_22550000_22650000	chr20	22550000	22650000	3	1
chr20_23350000_23450000	chr20	23350000	23450000	2	0.5
chr20_23450000_23550000	chr20	23450000	23550000	1	0
chr20_23550000_23650000	chr20	23550000	23650000	1	0
chr20_24850000_24950000	chr20	24850000	24950000	3	1
chr20_31850000_31950000	chr20	31850000	31950000	2	0.5
chr20_32650000_32750000	chr20	32650000	32750000	3	1
chr20_33050000_33150000	chr20	33050000	33150000	3	1
chr20_33350000_33450000	chr20	33350000	33450000	3	1
chr20_33850000_33950000	chr20	33850000	33950000	3	1
chr20_33950000_34050000	chr20	33950000	34050000	2	0.5
chr20_34050000_34250000	chr20	34050000	34250000	2.2	0.6
chr20_34450000_34550000	chr20	34450000	34550000	2	0.5
chr20_35550000_35650000	chr20	35550000	35650000	3	1
chr20_35650000_35750000	chr20	35650000	35750000	1	0
chr20_36150000_36550000	chr20	36150000	36550000	3	1
chr20_36550000_36650000	chr20	36550000	36650000	3	1
chr20_37050000_37150000	chr20	37050000	37150000	3	1
chr20_37550000_37650000	chr20	37550000	37650000	3	1
chr20_39750000_39950000	chr20	39750000	39950000	3	1
chr20_42050000_42250000	chr20	42050000	42250000	3	1
chr20_42750000_42850000	chr20	42750000	42850000	3	1
chr20_42850000_42950000	chr20	42850000	42950000	3	1
chr20_43450000_43550000	chr20	43450000	43550000	3	1
chr20_43850000_43950000	chr20	43850000	43950000	2	0.5
chr20_43950000_44350000	chr20	43950000	44350000	1.57142857142857	0.285714285714286
chr20_44350000_44450000	chr20	44350000	44450000	2	0.5
chr20_44450000_44550000	chr20	44450000	44550000	2.33333333333333	0.666666666666667
chr20_44550000_44650000	chr20	44550000	44650000	3	1
chr20_45250000_45350000	chr20	45250000	45350000	3	1
chr20_45750000_45850000	chr20	45750000	45850000	3	1
chr20_46250000_47150000	chr20	46250000	47150000	3	1
chr20_47150000_47250000	chr20	47150000	47250000	3	1
chr20_47650000_47750000	chr20	47650000	47750000	3	1
chr20_47750000_47850000	chr20	47750000	47850000	3	1
chr20_48050000_48150000	chr20	48050000	48150000	3	1
chr20_48450000_48550000	chr20	48450000	48550000	3	1
chr20_48550000_48650000	chr20	48550000	48650000	3	1
chr20_48650000_48750000	chr20	48650000	48750000	1.66666666666667	0.333333333333333
chr20_49250000_49350000	chr20	49250000	49350000	3	1
chr20_49450000_49550000	chr20	49450000	49550000	3	1
chr20_49550000_49850000	chr20	49550000	49850000	3	1
chr20_50150000_50250000	chr20	50150000	50250000	3	1
chr20_50650000_50750000	chr20	50650000	50750000	3	1
chr20_52050000_52150000	chr20	52050000	52150000	3	1
chr20_52650000_52750000	chr20	52650000	52750000	3	1
chr20_52750000_52850000	chr20	52750000	52850000	3	1
chr20_53150000_53250000	chr20	53150000	53250000	3	1
chr20_54850000_54950000	chr20	54850000	54950000	3	1
chr20_55650000_55850000	chr20	55650000	55850000	3	1
chr20_55850000_55950000	chr20	55850000	55950000	3	1
chr20_56750000_56850000	chr20	56750000	56850000	3	1
chr20_57450000_58050000	chr20	57450000	58050000	2.71428571428571	0.857142857142857
chr20_60450000_60550000	chr20	60450000	60550000	3	1
chr20_60550000_60750000	chr20	60550000	60750000	3	1
chr20_60750000_60850000	chr20	60750000	60850000	3	1
chr21_18950000_19050000	chr21	18950000	19050000	3	1
chr21_19050000_19250000	chr21	19050000	19250000	3	1
chr21_30250000_30350000	chr21	30250000	30350000	3	1
chr21_30650000_30750000	chr21	30650000	30750000	3	1
chr21_32350000_32450000	chr21	32350000	32450000	1	0
chr21_32950000_33050000	chr21	32950000	33050000	3	1
chr21_33050000_33550000	chr21	33050000	33550000	3	1
chr21_33550000_33650000	chr21	33550000	33650000	3	1
chr21_33950000_34050000	chr21	33950000	34050000	2	0.5
chr21_34550000_34850000	chr21	34550000	34850000	1.66666666666667	0.333333333333333
chr21_34850000_34950000	chr21	34850000	34950000	3	1
chr21_35250000_35650000	chr21	35250000	35650000	2	0.5
chr21_35650000_35750000	chr21	35650000	35750000	3	1
chr21_35750000_35950000	chr21	35750000	35950000	2	0.5
chr21_35950000_36050000	chr21	35950000	36050000	3	1
chr21_37450000_37550000	chr21	37450000	37550000	2	0.5
chr21_37750000_38250000	chr21	37750000	38250000	3	1
chr21_38350000_38450000	chr21	38350000	38450000	2.33333333333333	0.666666666666667
chr21_38950000_39050000	chr21	38950000	39050000	3	1
chr21_40550000_40750000	chr21	40550000	40750000	2.33333333333333	0.666666666666667
chr21_40750000_40850000	chr21	40750000	40850000	3	1
chr21_40850000_41050000	chr21	40850000	41050000	3	1
chr21_41050000_41150000	chr21	41050000	41150000	3	1
chr21_42450000_42550000	chr21	42450000	42550000	3	1
chr21_42850000_43150000	chr21	42850000	43150000	3	1
chr21_43150000_43250000	chr21	43150000	43250000	3	1
chr21_43250000_43450000	chr21	43250000	43450000	3	1
chr21_43550000_43850000	chr21	43550000	43850000	1.8	0.4
chr21_43850000_43950000	chr21	43850000	43950000	3	1
chr21_44150000_44250000	chr21	44150000	44250000	3	1
chr21_44450000_44550000	chr21	44450000	44550000	3	1
chr21_45150000_45250000	chr21	45150000	45250000	1.66666666666667	0.333333333333333
chr21_45450000_45550000	chr21	45450000	45550000	3	1
chr21_45550000_45650000	chr21	45550000	45650000	3	1
chr21_45650000_45750000	chr21	45650000	45750000	3	1
chr22_17950000_18050000	chr22	17950000	18050000	3	1
chr22_18050000_18150000	chr22	18050000	18150000	2	0.5
chr22_18650000_18750000	chr22	18650000	18750000	1	0
chr22_19650000_19750000	chr22	19650000	19750000	3	1
chr22_19950000_20050000	chr22	19950000	20050000	3	1
chr22_20050000_20150000	chr22	20050000	20150000	3	1
chr22_20250000_20350000	chr22	20250000	20350000	1	0
chr22_21450000_21550000	chr22	21450000	21550000	1	0
chr22_21750000_21850000	chr22	21750000	21850000	3	1
chr22_21850000_21950000	chr22	21850000	21950000	2	0.5
chr22_22250000_22350000	chr22	22250000	22350000	3	1
chr22_24150000_24250000	chr22	24150000	24250000	2.5	0.75
chr22_24250000_24350000	chr22	24250000	24350000	1	0
chr22_24550000_24650000	chr22	24550000	24650000	3	1
chr22_24650000_24950000	chr22	24650000	24950000	2	0.5
chr22_24950000_25050000	chr22	24950000	25050000	2.33333333333333	0.666666666666667
chr22_25050000_25150000	chr22	25050000	25150000	3	1
chr22_26750000_26850000	chr22	26750000	26850000	3	1
chr22_26850000_26950000	chr22	26850000	26950000	3	1
chr22_26950000_27050000	chr22	26950000	27050000	3	1
chr22_28150000_28250000	chr22	28150000	28250000	3	1
chr22_29550000_29650000	chr22	29550000	29650000	3	1
chr22_29650000_29750000	chr22	29650000	29750000	3	1
chr22_30850000_30950000	chr22	30850000	30950000	1	0
chr22_31850000_31950000	chr22	31850000	31950000	3	1
chr22_32250000_32350000	chr22	32250000	32350000	3	1
chr22_33450000_33550000	chr22	33450000	33550000	3	1
chr22_33550000_33650000	chr22	33550000	33650000	3	1
chr22_35950000_36050000	chr22	35950000	36050000	2.33333333333333	0.666666666666667
chr22_36550000_36650000	chr22	36550000	36650000	1	0
chr22_36850000_36950000	chr22	36850000	36950000	3	1
chr22_37950000_38050000	chr22	37950000	38050000	3	1
chr22_38050000_38150000	chr22	38050000	38150000	3	1
chr22_38150000_38250000	chr22	38150000	38250000	2.5	0.75
chr22_38250000_38350000	chr22	38250000	38350000	3	1
chr22_39050000_39150000	chr22	39050000	39150000	2.6	0.8
chr22_39150000_39450000	chr22	39150000	39450000	1.75	0.375
chr22_39450000_39550000	chr22	39450000	39550000	2	0.5
chr22_39750000_39850000	chr22	39750000	39850000	3	1
chr22_40650000_40750000	chr22	40650000	40750000	3	1
chr22_40750000_40850000	chr22	40750000	40850000	3	1
chr22_41250000_41350000	chr22	41250000	41350000	2.5	0.75
chr22_41950000_42050000	chr22	41950000	42050000	3	1
chr22_42050000_42250000	chr22	42050000	42250000	3	1
chr22_42250000_42350000	chr22	42250000	42350000	2	0.5
chr22_42350000_42850000	chr22	42350000	42850000	2.33333333333333	0.666666666666667
chr22_42850000_42950000	chr22	42850000	42950000	3	1
chr22_43450000_43550000	chr22	43450000	43550000	2	0.5
chr22_45050000_45150000	chr22	45050000	45150000	3	1
chr22_45150000_45450000	chr22	45150000	45450000	3	1
chr22_45550000_45850000	chr22	45550000	45850000	3	1
chr22_45850000_45950000	chr22	45850000	45950000	3	1
chr22_46350000_46450000	chr22	46350000	46450000	3	1
chr22_46550000_46650000	chr22	46550000	46650000	3	1
chr22_46650000_46750000	chr22	46650000	46750000	3	1
chr22_47050000_47150000	chr22	47050000	47150000	3	1
chr22_50150000_50550000	chr22	50150000	50550000	3	1
chr22_50550000_50650000	chr22	50550000	50650000	3	1
chr22_50650000_51294566	chr22	50650000	51294566	2.81818181818182	0.909090909090909
chr3_3050000_3150000	chr3	3050000	3150000	3	1
chr3_3150000_3250000	chr3	3150000	3250000	3	1
chr3_5150000_5250000	chr3	5150000	5250000	3	1
chr3_8750000_8850000	chr3	8750000	8850000	3	1
chr3_9350000_9450000	chr3	9350000	9450000	3	1
chr3_10250000_10350000	chr3	10250000	10350000	2	0.5
chr3_11350000_11450000	chr3	11350000	11450000	3	1
chr3_11850000_11950000	chr3	11850000	11950000	3	1
chr3_12850000_12950000	chr3	12850000	12950000	2	0.5
chr3_13450000_13550000	chr3	13450000	13550000	3	1
chr3_14050000_14150000	chr3	14050000	14150000	1	0
chr3_14950000_15050000	chr3	14950000	15050000	3	1
chr3_15050000_15150000	chr3	15050000	15150000	3	1
chr3_15550000_15650000	chr3	15550000	15650000	3	1
chr3_16250000_16350000	chr3	16250000	16350000	3	1
chr3_16550000_16650000	chr3	16550000	16650000	3	1
chr3_16650000_17150000	chr3	16650000	17150000	3	1
chr3_19850000_19950000	chr3	19850000	19950000	3	1
chr3_20150000_20250000	chr3	20150000	20250000	3	1
chr3_23850000_23950000	chr3	23850000	23950000	3	1
chr3_23950000_24050000	chr3	23950000	24050000	2	0.5
chr3_25550000_25650000	chr3	25550000	25650000	3	1
chr3_28350000_28450000	chr3	28350000	28450000	3	1
chr3_29950000_30050000	chr3	29950000	30050000	3	1
chr3_30750000_30850000	chr3	30750000	30850000	3	1
chr3_32150000_32250000	chr3	32150000	32250000	3	1
chr3_32450000_32550000	chr3	32450000	32550000	3	1
chr3_32750000_32850000	chr3	32750000	32850000	3	1
chr3_32850000_32950000	chr3	32850000	32950000	3	1
chr3_32950000_33050000	chr3	32950000	33050000	1	0
chr3_33050000_33150000	chr3	33050000	33150000	3	1
chr3_33750000_33850000	chr3	33750000	33850000	3	1
chr3_37950000_38050000	chr3	37950000	38050000	3	1
chr3_38450000_38550000	chr3	38450000	38550000	3	1
chr3_38550000_39050000	chr3	38550000	39050000	3	1
chr3_39350000_39450000	chr3	39350000	39450000	1.66666666666667	0.333333333333333
chr3_41950000_42150000	chr3	41950000	42150000	3	1
chr3_42550000_42650000	chr3	42550000	42650000	3	1
chr3_42650000_42750000	chr3	42650000	42750000	3	1
chr3_42750000_42850000	chr3	42750000	42850000	3	1
chr3_43450000_43550000	chr3	43450000	43550000	3	1
chr3_44350000_44450000	chr3	44350000	44450000	3	1
chr3_44950000_45050000	chr3	44950000	45050000	3	1
chr3_45050000_45450000	chr3	45050000	45450000	3	1
chr3_46650000_46750000	chr3	46650000	46750000	2	0.5
chr3_46850000_46950000	chr3	46850000	46950000	2.33333333333333	0.666666666666667
chr3_47350000_47450000	chr3	47350000	47450000	3	1
chr3_47450000_47750000	chr3	47450000	47750000	3	1
chr3_47750000_47850000	chr3	47750000	47850000	3	1
chr3_48150000_48250000	chr3	48150000	48250000	1	0
chr3_48250000_48650000	chr3	48250000	48650000	2.28571428571429	0.642857142857143
chr3_48650000_48750000	chr3	48650000	48750000	2.6	0.8
chr3_49450000_49550000	chr3	49450000	49550000	3	1
chr3_49650000_49750000	chr3	49650000	49750000	3	1
chr3_50150000_50250000	chr3	50150000	50250000	3	1
chr3_50250000_50350000	chr3	50250000	50350000	2.66666666666667	0.833333333333333
chr3_51850000_51950000	chr3	51850000	51950000	1	0
chr3_52350000_52450000	chr3	52350000	52450000	3	1
chr3_52650000_52750000	chr3	52650000	52750000	3	1
chr3_52750000_53050000	chr3	52750000	53050000	1.4	0.2
chr3_53150000_53250000	chr3	53150000	53250000	3	1
chr3_53250000_53350000	chr3	53250000	53350000	3	1
chr3_53850000_53950000	chr3	53850000	53950000	3	1
chr3_56650000_56950000	chr3	56650000	56950000	3	1
chr3_57850000_57950000	chr3	57850000	57950000	3	1
chr3_58450000_58550000	chr3	58450000	58550000	3	1
chr3_62250000_62350000	chr3	62250000	62350000	3	1
chr3_62350000_62450000	chr3	62350000	62450000	3	1
chr3_63750000_63850000	chr3	63750000	63850000	3	1
chr3_63850000_63950000	chr3	63850000	63950000	3	1
chr3_64350000_64450000	chr3	64350000	64450000	3	1
chr3_65650000_65750000	chr3	65650000	65750000	3	1
chr3_68950000_69050000	chr3	68950000	69050000	3	1
chr3_69950000_70050000	chr3	69950000	70050000	3	1
chr3_71650000_71750000	chr3	71650000	71750000	3	1
chr3_73050000_73150000	chr3	73050000	73150000	3	1
chr3_75650000_75750000	chr3	75650000	75750000	1	0
chr3_85650000_85750000	chr3	85650000	85750000	3	1
chr3_88150000_88250000	chr3	88150000	88250000	2.33333333333333	0.666666666666667
chr3_97450000_97650000	chr3	97450000	97650000	2	0.5
chr3_97650000_97750000	chr3	97650000	97750000	3	1
chr3_98050000_98150000	chr3	98050000	98150000	1	0
chr3_98150000_98250000	chr3	98150000	98250000	2	0.5
chr3_99450000_99550000	chr3	99450000	99550000	3	1
chr3_99950000_100050000	chr3	99950000	100050000	3	1
chr3_101350000_101450000	chr3	101350000	101450000	3	1
chr3_101850000_101950000	chr3	101850000	101950000	3	1
chr3_105150000_105250000	chr3	105150000	105250000	3	1
chr3_108250000_108350000	chr3	108250000	108350000	2	0.5
chr3_108650000_108750000	chr3	108650000	108750000	3	1
chr3_108950000_109050000	chr3	108950000	109050000	1	0
chr3_111250000_111350000	chr3	111250000	111350000	1	0
chr3_111750000_111850000	chr3	111750000	111850000	3	1
chr3_111850000_112150000	chr3	111850000	112150000	2	0.5
chr3_112150000_112250000	chr3	112150000	112250000	3	1
chr3_112250000_112650000	chr3	112250000	112650000	2.5	0.75
chr3_112650000_112750000	chr3	112650000	112750000	3	1
chr3_113750000_113850000	chr3	113750000	113850000	3	1
chr3_114850000_114950000	chr3	114850000	114950000	3	1
