tad_id	tad_chr	tad_start	tad_end	meanAge	percentOld
chr7_98550000_98850000	chr7	98550000	98850000	3	1
chr7_99150000_99550000	chr7	99150000	99550000	1.22222222222222	0.111111111111111
chr7_99550000_99650000	chr7	99550000	99650000	1	0
chr7_99650000_99750000	chr7	99650000	99750000	2.75	0.875
chr7_101250000_101350000	chr7	101250000	101350000	3	1
chr7_101850000_102050000	chr7	101850000	102050000	3	1
chr7_102350000_102650000	chr7	102350000	102650000	3	1
chr7_111450000_111550000	chr7	111450000	111550000	3	1
chr7_112350000_112450000	chr7	112350000	112450000	3	1
chr7_112650000_113150000	chr7	112650000	113150000	3	1
chr7_113550000_114350000	chr7	113550000	114350000	3	1
chr7_114350000_115550000	chr7	114350000	115550000	3	1
chr7_115850000_116150000	chr7	115850000	116150000	3	1
chr7_116150000_116250000	chr7	116150000	116250000	3	1
chr7_116250000_116350000	chr7	116250000	116350000	3	1
chr7_117050000_117250000	chr7	117050000	117250000	3	1
chr7_120850000_120950000	chr7	120850000	120950000	3	1
chr7_120950000_121150000	chr7	120950000	121150000	3	1
chr7_128250000_128450000	chr7	128250000	128450000	2	0.5
chr7_128450000_128550000	chr7	128450000	128550000	3	1
chr7_128550000_128750000	chr7	128550000	128750000	3	1
chr7_128750000_128850000	chr7	128750000	128850000	3	1
chr7_128850000_129150000	chr7	128850000	129150000	3	1
chr7_129750000_130050000	chr7	129750000	130050000	2.25	0.625
chr7_133050000_133950000	chr7	133050000	133950000	3	1
chr7_134350000_134550000	chr7	134350000	134550000	3	1
chr7_136250000_136750000	chr7	136250000	136750000	3	1
chr7_136850000_137050000	chr7	136850000	137050000	3	1
chr7_137050000_137150000	chr7	137050000	137150000	3	1
chr7_137850000_138350000	chr7	137850000	138350000	3	1
chr7_139150000_139750000	chr7	139150000	139750000	2.2	0.6
chr7_142450000_142550000	chr7	142450000	142550000	1	0
chr7_142550000_142650000	chr7	142550000	142650000	1.5	0.25
chr7_142650000_142750000	chr7	142650000	142750000	1	0
chr7_143050000_143150000	chr7	143050000	143150000	2.5	0.75
chr7_143550000_143650000	chr7	143550000	143650000	1	0
chr7_143650000_143750000	chr7	143650000	143750000	1	0
chr7_144150000_145550000	chr7	144150000	145550000	3	1
chr7_148250000_148650000	chr7	148250000	148650000	2.33333333333333	0.666666666666667
chr7_158450000_158950000	chr7	158450000	158950000	3	1
chr8_0_250000	chr8	0	250000	1	0
chr8_250000_1550000	chr8	250000	1550000	2.5	0.75
chr8_6550000_6650000	chr8	6550000	6650000	3	1
chr8_6650000_6950000	chr8	6650000	6950000	1	0
chr8_7350000_7850000	chr8	7350000	7850000	1	0
chr8_8150000_8450000	chr8	8150000	8450000	3	1
chr8_8950000_9150000	chr8	8950000	9150000	3	1
chr8_9250000_9550000	chr8	9250000	9550000	3	1
chr8_11250000_11350000	chr8	11250000	11350000	3	1
chr8_11350000_11450000	chr8	11350000	11450000	3	1
chr8_11450000_11650000	chr8	11450000	11650000	2	0.5
chr8_11650000_11750000	chr8	11650000	11750000	3	1
chr8_12450000_13150000	chr8	12450000	13150000	3	1
chr8_17150000_17350000	chr8	17150000	17350000	3	1
chr8_17550000_17650000	chr8	17550000	17650000	3	1
chr8_18450000_18550000	chr8	18450000	18550000	3	1
chr8_19650000_19750000	chr8	19650000	19750000	3	1
chr8_22150000_22250000	chr8	22150000	22250000	3	1
chr8_23650000_24050000	chr8	23650000	24050000	3	1
chr8_27850000_28150000	chr8	27850000	28150000	3	1
chr8_28650000_28850000	chr8	28650000	28850000	3	1
chr8_28850000_28950000	chr8	28850000	28950000	3	1
chr8_30150000_30350000	chr8	30150000	30350000	3	1
chr8_32650000_33250000	chr8	32650000	33250000	3	1
chr8_38050000_38150000	chr8	38050000	38150000	3	1
chr8_38150000_38250000	chr8	38150000	38250000	3	1
chr8_39350000_39550000	chr8	39350000	39550000	1	0
chr8_39950000_40050000	chr8	39950000	40050000	3	1
chr8_41050000_41150000	chr8	41050000	41150000	3	1
chr8_41550000_41650000	chr8	41550000	41650000	3	1
chr8_42650000_42750000	chr8	42650000	42750000	3	1
chr8_53150000_53250000	chr8	53150000	53250000	3	1
chr8_53550000_53750000	chr8	53550000	53750000	3	1
chr8_53850000_54650000	chr8	53850000	54650000	3	1
chr8_55650000_56350000	chr8	55650000	56350000	3	1
chr8_57250000_57550000	chr8	57250000	57550000	3	1
chr8_57850000_57950000	chr8	57850000	57950000	3	1
chr8_58350000_59250000	chr8	58350000	59250000	3	1
chr8_61050000_61150000	chr8	61050000	61150000	3	1
chr8_67450000_67550000	chr8	67450000	67550000	3	1
chr8_67550000_68150000	chr8	67550000	68150000	2.33333333333333	0.666666666666667
chr8_69050000_69250000	chr8	69050000	69250000	3	1
chr8_70950000_71050000	chr8	70950000	71050000	3	1
chr8_73350000_73750000	chr8	73350000	73750000	3	1
chr8_74250000_74450000	chr8	74250000	74450000	3	1
chr8_75350000_75450000	chr8	75350000	75450000	3	1
chr8_76450000_77150000	chr8	76450000	77150000	3	1
chr8_77250000_78250000	chr8	77250000	78250000	3	1
chr8_79550000_79850000	chr8	79550000	79850000	2	0.5
chr8_81050000_81150000	chr8	81050000	81150000	3	1
chr8_84850000_85350000	chr8	84850000	85350000	3	1
chr8_86250000_86450000	chr8	86250000	86450000	1.66666666666667	0.333333333333333
chr8_87750000_88550000	chr8	87750000	88550000	3	1
chr8_88550000_89150000	chr8	88550000	89150000	1	0
chr8_97550000_98150000	chr8	97550000	98150000	3	1
chr8_98250000_98450000	chr8	98250000	98450000	1	0
chr8_99250000_99350000	chr8	99250000	99350000	3	1
chr8_103350000_103550000	chr8	103350000	103550000	3	1
chr8_103550000_103650000	chr8	103550000	103650000	1	0
chr8_107950000_108550000	chr8	107950000	108550000	3	1
chr8_116050000_117450000	chr8	116050000	117450000	3	1
chr8_117750000_117950000	chr8	117750000	117950000	3	1
chr8_119850000_120050000	chr8	119850000	120050000	3	1
chr8_120550000_120650000	chr8	120550000	120650000	3	1
chr8_121050000_121150000	chr8	121050000	121150000	3	1
chr8_121550000_121650000	chr8	121550000	121650000	3	1
chr8_124450000_124550000	chr8	124450000	124550000	3	1
chr8_124850000_125350000	chr8	124850000	125350000	3	1
chr8_127550000_127650000	chr8	127550000	127650000	3	1
chr8_131150000_131550000	chr8	131150000	131550000	3	1
chr8_131850000_132750000	chr8	131850000	132750000	3	1
chr8_132850000_132950000	chr8	132850000	132950000	3	1
chr8_133850000_133950000	chr8	133850000	133950000	3	1
chr8_134550000_134850000	chr8	134550000	134850000	3	1
chr8_135050000_135650000	chr8	135050000	135650000	3	1
chr8_136350000_136750000	chr8	136350000	136750000	3	1
chr8_141750000_142250000	chr8	141750000	142250000	3	1
chr8_142650000_143550000	chr8	142650000	143550000	3	1
chr8_143650000_143750000	chr8	143650000	143750000	1	0
chr8_143750000_143850000	chr8	143750000	143850000	1.33333333333333	0.166666666666667
chr8_144450000_144550000	chr8	144450000	144550000	3	1
chr8_144550000_144750000	chr8	144550000	144750000	2	0.5
chr8_144750000_144850000	chr8	144750000	144850000	3	1
chr8_144850000_144950000	chr8	144850000	144950000	3	1
chr8_145050000_145150000	chr8	145050000	145150000	3	1
chr8_145750000_146150000	chr8	145750000	146150000	2	0.5
chr8_146150000_146250000	chr8	146150000	146250000	1	0
chr8_146250000_146354022	chr8	146250000	146354022	3	1
chr9_0_150000	chr9	0	150000	1	0
chr9_150000_750000	chr9	150000	750000	2.33333333333333	0.666666666666667
chr9_3050000_3250000	chr9	3050000	3250000	3	1
chr9_4750000_5050000	chr9	4750000	5050000	3	1
chr9_5150000_5250000	chr9	5150000	5250000	1	0
chr9_5250000_5350000	chr9	5250000	5350000	1	0
chr9_5350000_5450000	chr9	5350000	5450000	3	1
chr9_5850000_5950000	chr9	5850000	5950000	3	1
chr9_5950000_6050000	chr9	5950000	6050000	1	0
chr9_6250000_6350000	chr9	6250000	6350000	1	0
chr9_6350000_6550000	chr9	6350000	6550000	3	1
chr9_12850000_14350000	chr9	12850000	14350000	3	1
chr9_14450000_14850000	chr9	14450000	14850000	2	0.5
chr9_15250000_15450000	chr9	15250000	15450000	3	1
chr9_16850000_16950000	chr9	16850000	16950000	3	1
chr9_17650000_17750000	chr9	17650000	17750000	3	1
chr9_20650000_20750000	chr9	20650000	20750000	3	1
chr9_21350000_21450000	chr9	21350000	21450000	1	0
chr9_21450000_21550000	chr9	21450000	21550000	1	0
chr9_24350000_24550000	chr9	24350000	24550000	1	0
chr9_25050000_25750000	chr9	25050000	25750000	1	0
chr9_27350000_27450000	chr9	27350000	27450000	3	1
chr9_32450000_32550000	chr9	32450000	32550000	3	1
chr9_32550000_32850000	chr9	32550000	32850000	2.33333333333333	0.666666666666667
chr9_33750000_33850000	chr9	33750000	33850000	1	0
chr9_33850000_34150000	chr9	33850000	34150000	3	1
chr9_34250000_34350000	chr9	34250000	34350000	3	1
chr9_34350000_34450000	chr9	34350000	34450000	2	0.5
chr9_35750000_35850000	chr9	35750000	35850000	3	1
chr9_37950000_38250000	chr9	37950000	38250000	1	0
chr9_38350000_38550000	chr9	38350000	38550000	3	1
chr9_38850000_39150000	chr9	38850000	39150000	1	0
chr9_40650000_40750000	chr9	40650000	40750000	1	0
chr9_40750000_41650000	chr9	40750000	41650000	1	0
chr9_42250000_43150000	chr9	42250000	43150000	1	0
chr9_43150000_44850000	chr9	43150000	44850000	1	0
chr9_67750000_68350000	chr9	67750000	68350000	1	0
chr9_69150000_69450000	chr9	69150000	69450000	1	0
chr9_69750000_70950000	chr9	69750000	70950000	1	0
chr9_71850000_71950000	chr9	71850000	71950000	3	1
chr9_73950000_74150000	chr9	73950000	74150000	3	1
chr9_74250000_74350000	chr9	74250000	74350000	3	1
chr9_75550000_75650000	chr9	75550000	75650000	3	1
chr9_77450000_77550000	chr9	77450000	77550000	3	1
chr9_78450000_78850000	chr9	78450000	78850000	3	1
chr9_79450000_79550000	chr9	79450000	79550000	3	1
chr9_80050000_80350000	chr9	80050000	80350000	3	1
chr9_81950000_82250000	chr9	81950000	82250000	3	1
chr9_84550000_84750000	chr9	84550000	84750000	1	0
chr9_85850000_86150000	chr9	85850000	86150000	3	1
chr9_88550000_88750000	chr9	88550000	88750000	3	1
chr9_90250000_90350000	chr9	90250000	90350000	2	0.5
chr9_91550000_91650000	chr9	91550000	91650000	2	0.5
chr9_95750000_95850000	chr9	95750000	95850000	3	1
chr9_95850000_96150000	chr9	95850000	96150000	2.5	0.75
chr9_96150000_96250000	chr9	96150000	96250000	2	0.5
chr9_99150000_99350000	chr9	99150000	99350000	3	1
chr9_102750000_103050000	chr9	102750000	103050000	3	1
chr9_103050000_103150000	chr9	103050000	103150000	3	1
chr9_104450000_104650000	chr9	104450000	104650000	3	1
chr9_105550000_105950000	chr9	105550000	105950000	1	0
chr9_106850000_107350000	chr9	106850000	107350000	1.66666666666667	0.333333333333333
chr9_108650000_109850000	chr9	108650000	109850000	3	1
chr9_111750000_111850000	chr9	111750000	111850000	3	1
chr9_111850000_111950000	chr9	111850000	111950000	3	1
chr9_115050000_115150000	chr9	115050000	115150000	3	1
chr9_115150000_115550000	chr9	115150000	115550000	3	1
chr9_116050000_116150000	chr9	116050000	116150000	3	1
chr9_118850000_118950000	chr9	118850000	118950000	3	1
chr9_120350000_121150000	chr9	120350000	121150000	3	1
chr9_121250000_122150000	chr9	121250000	122150000	3	1
chr9_123750000_123850000	chr9	123750000	123850000	3	1
chr9_126750000_126850000	chr9	126750000	126850000	3	1
chr9_126850000_127050000	chr9	126850000	127050000	3	1
chr9_127650000_127850000	chr9	127650000	127850000	3	1
chr9_127850000_127950000	chr9	127850000	127950000	3	1
chr9_128650000_128750000	chr9	128650000	128750000	3	1
chr9_130450000_130550000	chr9	130450000	130550000	3	1
chr9_131050000_131350000	chr9	131050000	131350000	3	1
chr9_131350000_131450000	chr9	131350000	131450000	3	1
chr9_131450000_131650000	chr9	131450000	131650000	3	1
chr9_132850000_132950000	chr9	132850000	132950000	3	1
chr9_133750000_133850000	chr9	133750000	133850000	2	0.5
chr9_136250000_136350000	chr9	136250000	136350000	3	1
chr9_137650000_137750000	chr9	137650000	137750000	3	1
chr9_137750000_137850000	chr9	137750000	137850000	1	0
chr9_137950000_138450000	chr9	137950000	138450000	2.33333333333333	0.666666666666667
chr9_138450000_138550000	chr9	138450000	138550000	1	0
chr9_138850000_139050000	chr9	138850000	139050000	3	1
chr9_139950000_140050000	chr9	139950000	140050000	3	1
chr9_140450000_140650000	chr9	140450000	140650000	3	1
chr9_140750000_141050000	chr9	140750000	141050000	3	1
chrX_0_350000	chrX	0	350000	3	1
chrX_450000_950000	chrX	450000	950000	3	1
chrX_950000_1450000	chrX	950000	1450000	1	0
chrX_1450000_1550000	chrX	1450000	1550000	2	0.5
chrX_1650000_1750000	chrX	1650000	1750000	3	1
chrX_1750000_2450000	chrX	1750000	2450000	3	1
chrX_2850000_3450000	chrX	2850000	3450000	1.5	0.25
chrX_5950000_6350000	chrX	5950000	6350000	1	0
chrX_6450000_6950000	chrX	6450000	6950000	1	0
chrX_6950000_7050000	chrX	6950000	7050000	3	1
chrX_8050000_8550000	chrX	8050000	8550000	1.66666666666667	0.333333333333333
chrX_11450000_11550000	chrX	11450000	11550000	3	1
chrX_15750000_16650000	chrX	15750000	16650000	2	0.5
chrX_18450000_19250000	chrX	18450000	19250000	3	1
chrX_19750000_19950000	chrX	19750000	19950000	3	1
chrX_24350000_24650000	chrX	24350000	24650000	3	1
chrX_24650000_24750000	chrX	24650000	24750000	3	1
chrX_26150000_26350000	chrX	26150000	26350000	1	0
chrX_27750000_28350000	chrX	27750000	28350000	1	0
chrX_30150000_30450000	chrX	30150000	30450000	1.4	0.2
chrX_34550000_35350000	chrX	34550000	35350000	2	0.5
chrX_35450000_35850000	chrX	35450000	35850000	1	0
chrX_35850000_36850000	chrX	35850000	36850000	3	1
chrX_37250000_37350000	chrX	37250000	37350000	3	1
chrX_41650000_43350000	chrX	41650000	43350000	3	1
chrX_43850000_44450000	chrX	43850000	44450000	3	1
chrX_44550000_44850000	chrX	44550000	44850000	1	0
chrX_46450000_46550000	chrX	46450000	46550000	3	1
chrX_46550000_46850000	chrX	46550000	46850000	3	1
chrX_47550000_47850000	chrX	47550000	47850000	1	0
chrX_48750000_48950000	chrX	48750000	48950000	3	1
chrX_48950000_49050000	chrX	48950000	49050000	3	1
chrX_49350000_49550000	chrX	49350000	49550000	1	0
chrX_49550000_49650000	chrX	49550000	49650000	1	0
chrX_49650000_50250000	chrX	49650000	50250000	2.33333333333333	0.666666666666667
chrX_50350000_51250000	chrX	50350000	51250000	1.5	0.25
chrX_51350000_52050000	chrX	51350000	52050000	1	0
chrX_52250000_52650000	chrX	52250000	52650000	1	0
chrX_52650000_52750000	chrX	52650000	52750000	1	0
chrX_53150000_53650000	chrX	53150000	53650000	3	1
chrX_54150000_54650000	chrX	54150000	54650000	3	1
chrX_54650000_55050000	chrX	54650000	55050000	2.33333333333333	0.666666666666667
chrX_55250000_55350000	chrX	55250000	55350000	1	0
chrX_56950000_58250000	chrX	56950000	58250000	1.33333333333333	0.166666666666667
chrX_58450000_62750000	chrX	58450000	62750000	3	1
chrX_62950000_64150000	chrX	62950000	64150000	3	1
chrX_65250000_65550000	chrX	65250000	65550000	2	0.5
chrX_66750000_67150000	chrX	66750000	67150000	3	1
chrX_67650000_67750000	chrX	67650000	67750000	3	1
chrX_69650000_69850000	chrX	69650000	69850000	3	1
chrX_70150000_70350000	chrX	70150000	70350000	3	1
chrX_70350000_70450000	chrX	70350000	70450000	3	1
chrX_70450000_70550000	chrX	70450000	70550000	3	1
chrX_70550000_70750000	chrX	70550000	70750000	1	0
chrX_71150000_71350000	chrX	71150000	71350000	3	1
chrX_71550000_71750000	chrX	71550000	71750000	3	1
chrX_72250000_72350000	chrX	72250000	72350000	1	0
chrX_72350000_72950000	chrX	72350000	72950000	3	1
chrX_73550000_73650000	chrX	73550000	73650000	3	1
chrX_74050000_74650000	chrX	74050000	74650000	3	1
chrX_76550000_77150000	chrX	76550000	77150000	3	1
chrX_77750000_78550000	chrX	77750000	78550000	2.5	0.75
chrX_78550000_78650000	chrX	78550000	78650000	3	1
chrX_78950000_79450000	chrX	78950000	79450000	3	1
chrX_80050000_80150000	chrX	80050000	80150000	3	1
chrX_80150000_80550000	chrX	80150000	80550000	2	0.5
chrX_82750000_82850000	chrX	82750000	82850000	3	1
chrX_83750000_83850000	chrX	83750000	83850000	3	1
chrX_84450000_84550000	chrX	84450000	84550000	3	1
chrX_85050000_85350000	chrX	85050000	85350000	1	0
chrX_87150000_88450000	chrX	87150000	88450000	1	0
chrX_89050000_89350000	chrX	89050000	89350000	1	0
chrX_92850000_92950000	chrX	92850000	92950000	1	0
chrX_98850000_99550000	chrX	98850000	99550000	3	1
chrX_101050000_101250000	chrX	101050000	101250000	2	0.5
chrX_102250000_102350000	chrX	102250000	102350000	1	0
chrX_102450000_102550000	chrX	102450000	102550000	1	0
chrX_103050000_103150000	chrX	103050000	103150000	3	1
chrX_104350000_105050000	chrX	104350000	105050000	1	0
chrX_105250000_105350000	chrX	105250000	105350000	1	0
chrX_105350000_105450000	chrX	105350000	105450000	1	0
chrX_107050000_107150000	chrX	107050000	107150000	3	1
chrX_107450000_107750000	chrX	107450000	107750000	3	1
chrX_107950000_108250000	chrX	107950000	108250000	3	1
chrX_110450000_110550000	chrX	110450000	110550000	3	1
chrX_111050000_111550000	chrX	111050000	111550000	3	1
chrX_111550000_111850000	chrX	111550000	111850000	3	1
chrX_115250000_116450000	chrX	115250000	116450000	2.33333333333333	0.666666666666667
chrX_116450000_117150000	chrX	116450000	117150000	1	0
chrX_117550000_117650000	chrX	117550000	117650000	3	1
chrX_118050000_118250000	chrX	118050000	118250000	3	1
chrX_118350000_118450000	chrX	118350000	118450000	3	1
chrX_119250000_119350000	chrX	119250000	119350000	1	0
chrX_119350000_119450000	chrX	119350000	119450000	3	1
chrX_119950000_120650000	chrX	119950000	120650000	1	0
chrX_123450000_123550000	chrX	123450000	123550000	3	1
chrX_125250000_125350000	chrX	125250000	125350000	1	0
chrX_125850000_126150000	chrX	125850000	126150000	1	0
chrX_126850000_128250000	chrX	126850000	128250000	1	0
chrX_129050000_129150000	chrX	129050000	129150000	1	0
chrX_129150000_129250000	chrX	129150000	129250000	3	1
chrX_129550000_129950000	chrX	129550000	129950000	3	1
chrX_130950000_131650000	chrX	130950000	131650000	3	1
chrX_131950000_132750000	chrX	131950000	132750000	2.33333333333333	0.666666666666667
chrX_133650000_133950000	chrX	133650000	133950000	2.33333333333333	0.666666666666667
chrX_133950000_134050000	chrX	133950000	134050000	3	1
chrX_134350000_134650000	chrX	134350000	134650000	1	0
chrX_135350000_135650000	chrX	135350000	135650000	2.5	0.75
chrX_135650000_135750000	chrX	135650000	135750000	1	0
chrX_138250000_138550000	chrX	138250000	138550000	3	1
chrX_138550000_138650000	chrX	138550000	138650000	3	1
chrX_138650000_139050000	chrX	138650000	139050000	2.33333333333333	0.666666666666667
chrX_139250000_139650000	chrX	139250000	139650000	3	1
chrX_140050000_140150000	chrX	140050000	140150000	1	0
chrX_140150000_140550000	chrX	140150000	140550000	1	0
chrX_140650000_141150000	chrX	140650000	141150000	1	0
chrX_141150000_141750000	chrX	141150000	141750000	1	0
chrX_141850000_142350000	chrX	141850000	142350000	1	0
chrX_142550000_142650000	chrX	142550000	142650000	1	0
chrX_142650000_142750000	chrX	142650000	142750000	3	1
chrX_142750000_142950000	chrX	142750000	142950000	1	0
chrX_144650000_145250000	chrX	144650000	145250000	2	0.5
chrX_152150000_152450000	chrX	152150000	152450000	1	0
chrX_152450000_152550000	chrX	152450000	152550000	1	0
chrX_152650000_152750000	chrX	152650000	152750000	2	0.5
chrX_153150000_153250000	chrX	153150000	153250000	2.71428571428571	0.857142857142857
chrX_154650000_154750000	chrX	154650000	154750000	1.66666666666667	0.333333333333333
